Category,Reviews,Size,Type,Price,Content Rating,Genres,Install,Rating>4.2
FAMILY,1407,1400000,Free,0,Everyone,Entertainment,100000,0
PRODUCTIVITY,3,7500000,Free,0,Everyone,Productivity,100,0
PHOTOGRAPHY,20,4300000,Paid,2.99,Everyone,Photography,1000,0
PRODUCTIVITY,91,2800000,Free,0,Everyone,Productivity,5000,0
PRODUCTIVITY,43,48000000,Free,0,Everyone,Productivity,1000,0
FAMILY,253,14000000,Free,0,Everyone,Entertainment,10000,0
FAMILY,71,5700000,Paid,2.49,Everyone,Strategy,500,1
LIFESTYLE,89,939000,Free,0,Everyone,Lifestyle,10000,0
FAMILY,361734,58000000,Free,0,Everyone,Casual;Pretend Play,5000000,1
GAME,2975,42000000,Paid,1.99,Everyone,Arcade,50000,1
FAMILY,1564,35000000,Free,0,Everyone,Educational;Education,50000,1
FAMILY,6750,43000000,Free,0,Everyone,Casual,100000,1
SOCIAL,3873,63000000,Free,0,Teen,Social,10000,1
FAMILY,74744,60000000,Free,0,Everyone,Strategy,1000000,1
PHOTOGRAPHY,44,2800000,Free,0,Everyone,Photography,100,1
FAMILY,107441,32000000,Free,0,Everyone,Casual;Action & Adventure,1000000,0
FAMILY,31,7300000,Free,0,Everyone,Education,500,1
FINANCE,135,5300000,Free,0,Everyone,Finance,10000,0
BOOKS_AND_REFERENCE,12,50000000,Paid,3.99,Everyone,Books & Reference,100,1
PHOTOGRAPHY,2,7500000,Free,0,Everyone,Photography,500,1
GAME,9,26000000,Free,0,Everyone,Board,500,0
GAME,8,4200000,Free,0,Teen,Card,1000,0
FAMILY,22,31000000,Free,0,Everyone,Puzzle,1000,0
VIDEO_PLAYERS,18,1700000,Free,0,Everyone,Video Players & Editors,100,1
SHOPPING,9,169000,Free,0,Everyone,Shopping,10,1
FAMILY,1,63000000,Paid,4.99,Everyone,Education,10,1
SHOPPING,134,45000,Free,0,Everyone,Shopping,10000,1
LIFESTYLE,2,22000000,Free,0,Everyone,Lifestyle,100,1
PERSONALIZATION,21,3600000,Paid,0.99,Everyone,Personalization,100,0
ART_AND_DESIGN,48,25000000,Free,0,Everyone,Art & Design,5000,1
PERSONALIZATION,5,35000000,Paid,0.99,Everyone,Personalization,50,1
ART_AND_DESIGN,18,3600000,Free,0,Everyone,Art & Design,1000,0
PERSONALIZATION,2,35000000,Paid,0.99,Everyone,Personalization,10,1
FAMILY,18893,91000000,Free,0,Everyone,Casual;Pretend Play,100000,1
PERSONALIZATION,4,31000000,Paid,0.99,Everyone,Personalization,50,1
FAMILY,26916,67000000,Free,0,Everyone,Casual;Pretend Play,500000,1
FAMILY,1,8200000,Free,0,Everyone,Entertainment,10,1
FAMILY,1031,48000000,Free,0,Everyone,Entertainment,100000,1
FAMILY,345,14000000,Free,0,Everyone 10+,Simulation,100000,0
FAMILY,656,2900000,Free,0,Everyone 10+,Entertainment,500000,0
PERSONALIZATION,585,4400000,Free,0,Everyone,Personalization,50000,0
GAME,21,89000000,Free,0,Everyone,Arcade,1000,1
FAMILY,734,13000000,Free,0,Everyone,Entertainment,10000,1
FAMILY,7,3800000,Free,0,Everyone,Entertainment,1000,0
PERSONALIZATION,37,15000000,Free,0,Teen,Personalization,5000,1
FAMILY,165,25000000,Free,0,Teen,Entertainment,10000,0
GAME,807226,34000000,Free,0,Teen,Action,10000000,1
PERSONALIZATION,322,6800000,Free,0,Everyone,Personalization,50000,0
GAME,91,24000000,Free,0,Everyone,Action,10000,0
LIFESTYLE,6,3400000,Free,0,Everyone,Lifestyle,500,0
FAMILY,23971,24000000,Free,0,Everyone,Simulation,1000000,1
PERSONALIZATION,25,46000000,Free,0,Everyone,Personalization,1000,0
FAMILY,2,33000000,Free,0,Everyone,Simulation,100,0
GAME,145931,43000000,Free,0,Teen,Action,10000000,0
GAME,1343106,56000000,Free,0,Teen,Action,10000000,0
TOOLS,54,2800000,Free,0,Everyone,Tools,10000,0
FAMILY,21,26000000,Free,0,Everyone,Simulation,5000,0
PERSONALIZATION,5,8800000,Free,0,Mature 17+,Personalization,500,1
COMMUNICATION,9,4200000,Free,0,Everyone,Communication,5000,1
TOOLS,71,7000000,Free,0,Everyone,Tools,10000,0
GAME,243121,38000000,Free,0,Teen,Arcade,5000000,1
VIDEO_PLAYERS,23,2100000,Free,0,Everyone,Video Players & Editors,100,1
FAMILY,33812,12000000,Free,0,Teen,Entertainment,5000000,0
AUTO_AND_VEHICLES,47,58000000,Free,0,Everyone,Auto & Vehicles,1000,1
FAMILY,283,18000000,Free,0,Everyone,Education,50000,0
GAME,82827,20000000,Free,0,Teen,Arcade,10000000,0
NEWS_AND_MAGAZINES,803,8000000,Free,0,Everyone 10+,News & Magazines,50000,0
FAMILY,302,3000000,Free,0,Everyone,Education,50000,1
SPORTS,19,12000000,Free,0,Everyone,Sports,1000,1
SPORTS,459,8000000,Free,0,Everyone 10+,Sports,10000,1
TRAVEL_AND_LOCAL,71,28000000,Free,0,Everyone,Travel & Local,10000,1
FAMILY,218,29000000,Free,0,Everyone,Education,10000,1
BOOKS_AND_REFERENCE,218451,4700000,Free,0,Everyone,Books & Reference,10000000,1
TRAVEL_AND_LOCAL,1291,40000000,Free,0,Everyone,Travel & Local,50000,0
BOOKS_AND_REFERENCE,57400,14000000,Free,0,Everyone,Books & Reference,500000,1
LIFESTYLE,284670,,Free,0,Everyone,Lifestyle,10000000,1
BOOKS_AND_REFERENCE,445756,16000000,Free,0,Everyone,Books & Reference,10000000,1
BOOKS_AND_REFERENCE,361780,9700000,Free,0,Everyone,Books & Reference,10000000,1
BOOKS_AND_REFERENCE,41608,49000000,Free,0,Everyone,Books & Reference,1000000,1
FAMILY,9952,3700000,Free,0,Teen,Entertainment,100000,1
NEWS_AND_MAGAZINES,24456,,Free,0,Everyone,News & Magazines,1000000,0
BOOKS_AND_REFERENCE,2319,27000000,Free,0,Everyone,Books & Reference,50000,1
FAMILY,7878,3600000,Free,0,Everyone,Education,1000000,1
FAMILY,6696,5300000,Free,0,Everyone,Education,100000,1
PRODUCTIVITY,4832,2400000,Free,0,Everyone,Productivity,1000000,0
FAMILY,173394,8500000,Free,0,Everyone,Education,5000000,1
FAMILY,2654,6700000,Free,0,Everyone,Education,100000,1
BOOKS_AND_REFERENCE,96419,,Free,0,Everyone,Books & Reference,5000000,1
NEWS_AND_MAGAZINES,13620,9000000,Free,0,Everyone,News & Magazines,500000,1
FAMILY,199,266000,Free,0,Everyone,Education,10000,1
HEALTH_AND_FITNESS,979,,Free,0,Everyone,Health & Fitness,50000,1
BOOKS_AND_REFERENCE,12322,27000000,Free,0,Everyone,Books & Reference,500000,1
BOOKS_AND_REFERENCE,29551,67000000,Free,0,Everyone,Books & Reference,1000000,1
FAMILY,47463,22000000,Free,0,Everyone,Education,1000000,1
BOOKS_AND_REFERENCE,1340,11000000,Paid,4.49,Everyone,Books & Reference,10000,1
BOOKS_AND_REFERENCE,55011,68000000,Free,0,Everyone,Books & Reference,1000000,1
FAMILY,7116,40000000,Free,0,Everyone,Education,100000,1
LIFESTYLE,759,15000000,Free,0,Everyone 10+,Lifestyle,50000,1
BOOKS_AND_REFERENCE,497826,,Free,0,Everyone,Books & Reference,10000000,1
BOOKS_AND_REFERENCE,1777,23000000,Free,0,Everyone,Books & Reference,50000,1
LIFESTYLE,518,4200000,Free,0,Everyone,Lifestyle,50000,1
BOOKS_AND_REFERENCE,1201,2900000,Free,0,Everyone,Books & Reference,100000,1
LIFESTYLE,1133393,,Free,0,Everyone,Lifestyle,10000000,1
BOOKS_AND_REFERENCE,3234,85000000,Free,0,Everyone,Books & Reference,100000,1
LIFESTYLE,3547,1800000,Paid,399.99,Everyone,Lifestyle,100000,0
FAMILY,1455,1100000,Free,0,Everyone,Entertainment,10000,0
SHOPPING,141584,22000000,Free,0,Teen,Shopping,10000000,0
FAMILY,856,8700000,Paid,399.99,Everyone,Entertainment,10000,0
LIFESTYLE,411,2600000,Paid,299.99,Everyone,Lifestyle,10000,0
FINANCE,1867,4700000,Paid,399.99,Everyone,Finance,50000,0
LIFESTYLE,41,2900000,Paid,379.99,Everyone,Lifestyle,1000,0
FINANCE,93,22000000,Paid,399.99,Everyone,Finance,1000,0
FINANCE,472,965000,Paid,399.99,Everyone,Finance,5000,0
LIFESTYLE,134,1800000,Paid,37.99,Everyone,Lifestyle,1000,0
FINANCE,459,2000000,Paid,18.99,Everyone,Finance,10000,1
FAMILY,201,2700000,Paid,399.99,Everyone,Entertainment,5000,1
GAME,208501,56000000,Free,0,Teen,Adventure,1000000,1
FINANCE,129,2700000,Paid,399.99,Teen,Finance,1000,0
BUSINESS,213,2900000,Free,0,Everyone,Business,1000,0
FAMILY,217,4900000,Paid,389.99,Everyone,Entertainment,10000,0
GAME,630,20000000,Paid,4.99,Everyone,Adventure,10000,0
TRAVEL_AND_LOCAL,39,12000000,Free,0,Everyone,Travel & Local,10000,0
FINANCE,180,3800000,Paid,399.99,Everyone,Finance,5000,1
TRAVEL_AND_LOCAL,68,4200000,Free,0,Everyone,Travel & Local,10000,1
LIFESTYLE,126,1400000,Paid,2.49,Everyone,Lifestyle,5000,0
NEWS_AND_MAGAZINES,4581,21000000,Free,0,Everyone,News & Magazines,100000,0
FINANCE,36,41000000,Paid,399.99,Everyone,Finance,1000,0
TOOLS,1313,,Free,0,Everyone,Tools,100000,0
FAMILY,1493,57000000,Free,0,Everyone,Strategy,100000,0
GAME,4537,15000000,Free,0,Everyone,Trivia,100000,0
GAME,5849,5100000,Free,0,Everyone,Trivia,500000,1
NEWS_AND_MAGAZINES,327,31000000,Free,0,Everyone,News & Magazines,10000,1
FAMILY,33944,28000000,Free,0,Everyone 10+,Strategy,1000000,0
GAME,10256,39000000,Free,0,Everyone,Action,1000000,1
FAMILY,484858,,Free,0,Everyone 10+,Strategy,10000000,0
LIFESTYLE,8004,34000000,Free,0,Teen,Lifestyle,100000,1
FAMILY,636228,,Free,0,Everyone,Casual,10000000,0
FAMILY,931503,31000000,Free,0,Teen,Simulation,10000000,1
FAMILY,245839,76000000,Free,0,Everyone,Casual,10000000,0
SPORTS,68072,40000000,Free,0,Everyone,Sports,5000000,1
GAME,210317,46000000,Free,0,Everyone 10+,Adventure,10000000,0
FAMILY,1333338,8700000,Free,0,Everyone,Casual,10000000,1
FAMILY,899748,80000000,Free,0,Everyone,Casual,10000000,1
BUSINESS,23729,24000000,Free,0,Everyone,Business,1000000,0
GAME,406511,21000000,Free,0,Teen,Action,5000000,1
SOCIAL,315390,,Free,0,Everyone,Social,10000000,1
LIFESTYLE,179139,9700000,Free,0,Everyone,Lifestyle,5000000,1
GAME,104389,12000000,Free,0,Everyone,Adventure,5000000,1
PHOTOGRAPHY,10847682,,Free,0,Everyone,Photography,1000000000,1
PHOTOGRAPHY,559931,,Free,0,Everyone,Photography,10000000,1
FAMILY,130689,57000000,Free,0,Everyone 10+,Simulation,5000000,0
LIFESTYLE,234971,81000000,Free,0,Everyone,Lifestyle,1000000,1
SOCIAL,228737,,Free,0,Everyone,Social,10000000,1
BUSINESS,72202,6700000,Free,0,Everyone,Business,1000000,1
MEDICAL,2570,3800000,Free,0,Everyone,Medical,100000,1
FAMILY,14145,5900000,Free,0,Everyone,Strategy,1000000,0
MEDICAL,25,46000000,Free,0,Everyone,Medical,5000,1
EVENTS,9,3300000,Free,0,Everyone,Events,1000,0
GAME,21223,48000000,Free,0,Teen,Adventure,1000000,0
TOOLS,32,33000000,Free,0,Everyone,Tools,10000,0
GAME,438911,99000000,Free,0,Teen,Action,10000000,1
COMMUNICATION,2063,4500000,Free,0,Everyone,Communication,100000,0
FAMILY,45771,28000000,Free,0,Mature 17+,Entertainment,1000000,1
FAMILY,7148,8100000,Paid,2.99,Everyone,Adventure;Brain Games,100000,1
FAMILY,19209,21000000,Paid,2.99,Everyone,Role Playing;Action & Adventure,100000,1
FAMILY,29495,56000000,Free,0,Teen,Simulation,1000000,1
SPORTS,666246,25000000,Free,0,Everyone,Sports,10000000,1
SPORTS,1721943,26000000,Free,0,Everyone,Sports,10000000,1
GAME,8219586,99000000,Free,0,Teen,Action,100000000,1
FAMILY,690148,25000000,Free,0,Teen,Strategy,10000000,0
GAME,579519,99000000,Free,0,Mature 17+,Action,10000000,1
SPORTS,170973,43000000,Free,0,Everyone,Sports,5000000,0
GAME,62636,17000000,Free,0,Teen,Action,1000000,0
FAMILY,123136,80000000,Free,0,Mature 17+,Simulation,5000000,0
GAME,250197,44000000,Free,0,Teen,Action,5000000,0
SPORTS,221722,,Free,0,Everyone,Sports,10000000,1
FAMILY,29838,,Free,0,Mature 17+,Entertainment,5000000,0
FAMILY,1012,12000000,Free,0,Teen,Entertainment,100000,0
SPORTS,183004,100000000,Free,0,Everyone,Sports,10000000,1
FAMILY,143087,69000000,Free,0,Everyone 10+,Role Playing,1000000,1
SPORTS,652940,90000000,Free,0,Teen,Sports,10000000,1
GAME,336386,88000000,Free,0,Everyone 10+,Action,10000000,0
FAMILY,5195,64000000,Free,0,Mature 17+,Entertainment,100000,1
SPORTS,91935,39000000,Free,0,Everyone,Sports,10000000,0
GAME,1381624,54000000,Free,0,Teen,Action,10000000,1
SPORTS,92522,56000000,Free,0,Everyone,Sports,5000000,1
FAMILY,45370,14000000,Free,0,Teen,Simulation,1000000,1
SOCIAL,41269,,Free,0,Mature 17+,Social,1000000,1
FAMILY,394842,75000000,Free,0,Everyone,Casual;Pretend Play,10000000,1
SPORTS,1008012,13000000,Free,0,Everyone,Sports,50000000,0
FAMILY,302,8100000,Free,0,Everyone,Puzzle;Brain Games,10000,0
FAMILY,1231,,Free,0,Everyone,Puzzle,100000,1
FAMILY,1443,20000000,Free,0,Mature 17+,Entertainment,100000,0
SPORTS,148083,57000000,Free,0,Everyone,Sports,10000000,1
FAMILY,31596,31000000,Free,0,Teen,Simulation,5000000,0
FAMILY,598975,39000000,Free,0,Everyone,Simulation,10000000,1
FAMILY,275,29000000,Free,0,Everyone,Puzzle,10000,1
TRAVEL_AND_LOCAL,64164,3600000,Free,0,Everyone,Travel & Local,10000000,0
FAMILY,16063,3800000,Free,0,Teen,Casual,1000000,0
NEWS_AND_MAGAZINES,76616,4600000,Free,0,Everyone 10+,News & Magazines,1000000,1
PRODUCTIVITY,22,545000,Free,0,Everyone,Productivity,5000,0
FAMILY,3,2100000,Free,0,Everyone,Education,1000,1
COMMUNICATION,684,61000,Free,0,Everyone,Communication,100000,0
FAMILY,117,13000000,Free,0,Everyone,Education,10000,1
TOOLS,177,2800000,Free,0,Everyone,Tools,10000,0
NEWS_AND_MAGAZINES,188,9900000,Free,0,Everyone,News & Magazines,10000,0
LIFESTYLE,22,2500000,Free,0,Everyone,Lifestyle,10000,0
FAMILY,19,5400000,Free,0,Everyone,Education,5000,1
FAMILY,45,1300000,Free,0,Everyone,Education,5000,0
TOOLS,25,2500000,Free,0,Everyone,Tools,1000,0
TOOLS,23,283000,Free,0,Everyone,Tools,5000,1
FAMILY,513,1600000,Free,0,Everyone,Education,10000,1
TOOLS,11018,25000000,Free,0,Everyone,Tools,500000,1
TOOLS,676,5400000,Free,0,Everyone,Tools,100000,0
FAMILY,3,1500000,Paid,2.99,Everyone,Education,1000,1
TOOLS,3,5300000,Paid,2.99,Everyone,Tools,10,1
TOOLS,478,2000000,Free,0,Everyone,Tools,100000,0
FAMILY,55,5400000,Free,0,Everyone,Education,10000,1
FAMILY,88,41000000,Free,0,Everyone,Education,10000,0
FAMILY,21,5400000,Free,0,Everyone,Education,5000,1
COMMUNICATION,138,2400000,Free,0,Everyone,Communication,10000,0
FAMILY,87,5400000,Free,0,Everyone,Education,10000,1
FAMILY,105,9000000,Free,0,Everyone,Education,10000,1
NEWS_AND_MAGAZINES,13166,25000000,Free,0,Everyone 10+,News & Magazines,1000000,1
FAMILY,7,1200000,Paid,9.99,Everyone,Education,100,1
PERSONALIZATION,5,45000000,Paid,1.49,Everyone,Personalization,500,0
FAMILY,29,5300000,Free,0,Everyone,Education,5000,1
TOOLS,70,3200000,Free,0,Everyone,Tools,1000,1
FAMILY,10,73000000,Paid,4.99,Everyone,Educational,100,0
FAMILY,242,5400000,Free,0,Everyone,Education,50000,1
FAMILY,1,655000,Paid,4.99,Everyone,Education,10,1
TOOLS,3743,5600000,Free,0,Everyone,Tools,1000000,0
FAMILY,37,9500000,Free,0,Everyone,Education,5000,0
FAMILY,19,5400000,Free,0,Everyone,Education,5000,0
SOCIAL,5,2600000,Free,0,Teen,Social,1000,0
FAMILY,1,96000000,Paid,29.99,Mature 17+,Education,10,1
SPORTS,129409,73000000,Paid,1.99,Everyone,Sports,1000000,1
FAMILY,7,5400000,Free,0,Everyone,Education,1000,1
FAMILY,22667,35000000,Free,0,Teen,Role Playing,1000000,1
FAMILY,10114,48000000,Free,0,Everyone,Casual,100000,0
FAMILY,48427,,Free,0,Everyone 10+,Puzzle,500000,1
GAME,4704,37000000,Free,0,Everyone 10+,Arcade,100000,1
FAMILY,28,26000000,Free,0,Everyone,Puzzle,500,1
FAMILY,11,2900000,Free,0,Everyone,Entertainment,500,1
MEDICAL,265,714000,Free,0,Everyone,Medical,10000,0
GAME,57,12000000,Free,0,Everyone,Word,1000,1
COMMUNICATION,541661,,Free,0,Everyone,Communication,10000000,1
FAMILY,4,52000000,Free,0,Everyone,Education,50,1
FAMILY,25,,Free,0,Everyone,Education,1000,1
FAMILY,1,49000000,Free,0,Everyone,Education;Education,10,1
WEATHER,2052407,,Free,0,Everyone,Weather,50000000,1
COMMUNICATION,560,37000000,Free,0,Everyone,Communication,10000,0
PERSONALIZATION,41000,2000000,Free,0,Everyone,Personalization,1000000,1
MAPS_AND_NAVIGATION,616742,,Free,0,Everyone,Maps & Navigation,10000000,1
GAME,161637,82000000,Free,0,Mature 17+,Action,10000000,1
PRODUCTIVITY,349151,,Free,0,Everyone,Productivity,50000000,0
TOOLS,169369,,Free,0,Everyone,Tools,10000000,0
FAMILY,218881,37000000,Free,0,Everyone 10+,Role Playing,5000000,1
FAMILY,31134,48000000,Free,0,Everyone 10+,Role Playing,1000000,1
FAMILY,242722,54000000,Free,0,Teen,Role Playing,10000000,0
FAMILY,244039,46000000,Free,0,Everyone 10+,Role Playing,5000000,1
FAMILY,720685,51000000,Free,0,Teen,Role Playing,10000000,0
FAMILY,84389,48000000,Free,0,Everyone,Role Playing,1000000,1
GAME,137696,55000000,Free,0,Mature 17+,Word,5000000,1
FAMILY,322976,,Free,0,Teen,Simulation,5000000,1
FAMILY,254,25000000,Free,0,Teen,Strategy,10000,0
GAME,898,33000000,Free,0,Teen,Adventure,100000,0
GAME,22435,100000000,Free,0,Teen,Action,1000000,0
FAMILY,308944,70000000,Free,0,Everyone 10+,Simulation,5000000,1
SOCIAL,16801,,Free,0,Everyone,Social,1000000,1
FAMILY,906,9200000,Free,0,Mature 17+,Entertainment,50000,1
GAME,391325,43000000,Free,0,Everyone,Adventure,10000000,1
FAMILY,28735,91000000,Free,0,Everyone,Casual,1000000,1
FAMILY,580160,29000000,Free,0,Everyone,Simulation,5000000,1
HOUSE_AND_HOME,353813,,Free,0,Everyone,House & Home,10000000,1
GAME,862,44000000,Free,0,Everyone 10+,Action,100000,1
GAME,17,30000000,Free,0,Everyone,Arcade,1000,0
GAME,1226514,99000000,Free,0,Teen,Action,10000000,1
GAME,19070,90000000,Free,0,Everyone 10+,Action,100000,1
HOUSE_AND_HOME,118,72000000,Free,0,Everyone,House & Home,50000,1
SHOPPING,20247,47000000,Free,0,Everyone,Shopping,5000000,1
NEWS_AND_MAGAZINES,63640,23000000,Free,0,Everyone 10+,News & Magazines,10000000,0
SHOPPING,25717,,Free,0,Teen,Shopping,1000000,1
GAME,1363,26000000,Free,0,Everyone,Arcade,100000,0
TOOLS,1602,5000000,Free,0,Everyone,Tools,100000,1
PHOTOGRAPHY,1017237,,Free,0,Everyone,Photography,50000000,1
FAMILY,128,20000000,Free,0,Everyone,Entertainment,10000,0
FAMILY,1354,30000000,Free,0,Everyone,Simulation,100000,0
FAMILY,211,37000000,Free,0,Everyone,Entertainment,10000,0
FAMILY,410,28000000,Free,0,Teen,Entertainment,10000,0
FAMILY,83,85000000,Free,0,Everyone,Education,10000,1
FAMILY,1745,,Free,0,Everyone,Simulation,1000000,0
FAMILY,131,22000000,Free,0,Everyone,Simulation,5000,0
FAMILY,53,82000000,Free,0,Everyone,Puzzle,10000,0
GAME,20,65000000,Paid,0.99,Everyone 10+,Action,1000,1
TRAVEL_AND_LOCAL,25,43000000,Free,0,Everyone,Travel & Local,5000,0
GAME,469,80000000,Free,0,Everyone,Adventure,10000,0
BUSINESS,25195,21000000,Free,0,Everyone,Business,1000000,0
BOOKS_AND_REFERENCE,9636,93000,Free,0,Everyone,Books & Reference,1000000,0
FAMILY,22,90000000,Free,0,Everyone,Entertainment,5000,0
GAME,153,67000000,Free,0,Everyone,Action,10000,0
FAMILY,17,32000000,Free,0,Everyone,Entertainment,1000,0
FAMILY,1152,2700000,Free,0,Everyone,Entertainment,100000,0
FAMILY,20,36000000,Free,0,Everyone,Simulation,1000,0
PRODUCTIVITY,29,35000000,Free,0,Everyone,Productivity,5000,0
FAMILY,36268,41000000,Free,0,Teen,Entertainment,1000000,1
FAMILY,153,,Free,0,Everyone,Simulation,10000,1
FAMILY,740,71000000,Free,0,Everyone,Simulation,50000,0
FAMILY,284,70000000,Free,0,Everyone,Simulation,10000,0
SPORTS,20879,22000000,Free,0,Everyone,Sports,1000000,0
SPORTS,76340,14000000,Free,0,Everyone,Sports,5000000,0
LIFESTYLE,2563,,Free,0,Everyone,Lifestyle,100000,0
SPORTS,4374,53000000,Free,0,Everyone,Sports,100000,0
LIFESTYLE,23966,872000,Paid,5.99,Everyone,Lifestyle,1000000,1
HEALTH_AND_FITNESS,961,1300000,Free,0,Everyone,Health & Fitness,100000,0
HEALTH_AND_FITNESS,114,1600000,Free,0,Everyone,Health & Fitness,10000,0
LIFESTYLE,246201,,Free,0,Everyone,Lifestyle,10000000,1
GAME,125652,56000000,Free,0,Everyone,Action,10000000,1
FAMILY,1407,3400000,Free,0,Everyone 10+,Role Playing,100000,0
LIFESTYLE,448,3100000,Free,0,Everyone,Lifestyle,50000,0
GAME,11379,20000000,Free,0,Everyone 10+,Arcade,500000,1
HEALTH_AND_FITNESS,2057,6200000,Paid,1.99,Everyone,Health & Fitness,50000,0
LIFESTYLE,28,121000,Free,0,Everyone,Lifestyle,1000,0
COMMUNICATION,42329,,Free,0,Everyone,Communication,5000000,0
FAMILY,344283,95000000,Free,0,Teen,Role Playing,10000000,1
LIFESTYLE,258717,9400000,Free,0,Everyone,Lifestyle,10000000,1
PRODUCTIVITY,40437,,Free,0,Everyone,Productivity,5000000,0
GAME,51787,,Free,0,Everyone,Arcade,5000000,0
GAME,531074,2500000,Free,0,Everyone,Arcade,10000000,1
COMMUNICATION,171052,,Free,0,Everyone,Communication,10000000,0
FAMILY,807155,93000000,Free,0,Teen,Simulation,10000000,1
HEALTH_AND_FITNESS,480208,70000000,Free,0,Everyone,Health & Fitness,500000000,1
VIDEO_PLAYERS,29867,1700000,Free,0,Everyone,Video Players & Editors,5000000,0
FAMILY,450013,37000000,Free,0,Everyone,Puzzle,10000000,1
FAMILY,228130,70000000,Free,0,Everyone 10+,Strategy,5000000,1
HEALTH_AND_FITNESS,111465,,Free,0,Everyone,Health & Fitness,5000000,0
FINANCE,348132,,Free,0,Everyone,Finance,100000000,0
LIFESTYLE,155693,,Free,0,Everyone,Lifestyle,5000000,1
TOOLS,81668,,Free,0,Everyone,Tools,5000000,1
FAMILY,11773,3300000,Free,0,Everyone,Entertainment,1000000,0
PRODUCTIVITY,870928,16000000,Free,0,Everyone,Productivity,50000000,1
PERSONALIZATION,495748,,Free,0,Everyone,Personalization,50000000,1
GAME,407788,19000000,Free,0,Everyone,Action,5000000,1
FAMILY,118285,22000000,Free,0,Teen,Simulation,1000000,1
COMMUNICATION,347086,,Free,0,Everyone,Communication,10000000,1
FAMILY,379245,68000000,Free,0,Everyone,Casual;Action & Adventure,10000000,1
PRODUCTIVITY,144873,,Free,0,Everyone,Productivity,10000000,1
VIDEO_PLAYERS,326232,,Free,0,Everyone,Video Players & Editors,50000000,1
HEALTH_AND_FITNESS,318134,,Free,0,Everyone,Health & Fitness,5000000,1
FAMILY,2445,34000000,Free,0,Everyone,Entertainment,500000,0
FAMILY,65119,46000000,Free,0,Everyone 10+,Strategy,1000000,0
FAMILY,34898,92000000,Free,0,Teen,Strategy,1000000,1
GAME,889425,45000000,Free,0,Teen,Action,10000000,1
GAME,1041836,50000000,Free,0,Teen,Action,10000000,1
FAMILY,17945,9500000,Free,0,Mature 17+,Entertainment,1000000,1
SPORTS,82857,,Free,0,Everyone,Sports,5000000,0
GAME,47151,36000000,Free,0,Everyone 10+,Action,5000000,0
FAMILY,107765,78000000,Free,0,Everyone 10+,Strategy,5000000,1
TRAVEL_AND_LOCAL,57556,,Free,0,Everyone,Travel & Local,5000000,1
FAMILY,37165,22000000,Free,0,Teen,Simulation,1000000,0
FAMILY,174127,48000000,Free,0,Teen,Simulation,5000000,0
VIDEO_PLAYERS,4706,1500000,Free,0,Everyone,Video Players & Editors,1000000,1
FAMILY,73919,40000000,Paid,2.99,Teen,Strategy,500000,1
FAMILY,532,6500000,Free,0,Everyone,Educational,100000,0
GAME,344819,51000000,Free,0,Teen,Action,5000000,1
FAMILY,9335,12000000,Free,0,Everyone,Entertainment,1000000,0
GAME,100805,50000000,Paid,2.99,Teen,Action,1000000,1
FAMILY,15875,40000000,Free,0,Teen,Simulation,1000000,0
GAME,23168,54000000,Free,0,Teen,Adventure,1000000,0
GAME,2628,45000000,Free,0,Teen,Adventure,100000,0
FAMILY,235486,63000000,Free,0,Teen,Entertainment,10000000,0
GAME,2717,4000000,Free,0,Teen,Action,100000,0
FAMILY,24123,69000000,Free,0,Teen,Entertainment,1000000,0
GAME,7728,39000000,Free,0,Teen,Adventure,500000,0
GAME,2180,55000000,Free,0,Everyone 10+,Action,100000,0
GAME,59223,46000000,Free,0,Teen,Action,5000000,0
GAME,16162,99000000,Paid,2.99,Teen,Action,100000,1
GAME,596,91000000,Free,0,Teen,Adventure,100000,0
GAME,1976,21000000,Free,0,Teen,Action,100000,0
GAME,6698,46000000,Free,0,Everyone 10+,Action,500000,1
GAME,21266,45000000,Paid,2.99,Teen,Action,100000,1
GAME,4041,24000000,Free,0,Everyone,Arcade,10000,1
GAME,2691,52000000,Free,0,Teen,Adventure,100000,0
GAME,27856,50000000,Paid,2.99,Teen,Action,100000,1
SOCIAL,5369,63000000,Free,0,Teen,Social,50000,1
FAMILY,9126,5800000,Free,0,Everyone,Strategy,1000000,0
BOOKS_AND_REFERENCE,568922,,Free,0,Teen,Books & Reference,100000000,1
GAME,85278,23000000,Free,0,Mature 17+,Music,1000000,0
GAME,16521,23000000,Free,0,Everyone,Music,1000000,0
FOOD_AND_DRINK,70,26000000,Free,0,Everyone,Food & Drink,10000,0
LIFESTYLE,28,8800000,Free,0,Everyone,Lifestyle,1000,1
GAME,91667,27000000,Free,0,Everyone,Arcade,1000000,0
FAMILY,664,2100000,Free,0,Everyone,Education,100000,0
LIFESTYLE,212,12000000,Free,0,Everyone,Lifestyle,50000,0
WEATHER,1185,5000000,Free,0,Everyone,Weather,100000,0
MAPS_AND_NAVIGATION,440,23000000,Paid,0.99,Everyone,Maps & Navigation,10000,0
FAMILY,681,8200000,Free,0,Everyone,Education,10000,0
SPORTS,17,14000000,Free,0,Everyone,Sports,1000,0
FAMILY,623,8500000,Free,0,Everyone,Education,100000,0
HOUSE_AND_HOME,14657,,Free,0,Everyone,House & Home,1000000,0
GAME,2433,47000000,Free,0,Everyone,Music,100000,0
FAMILY,1827,12000000,Free,0,Everyone,Education,100000,1
